size,m,n,flop,throughput,bytes,GB_per_s,nanoseconds
16,16,16,2.048e+03,9.309e-01,3.088e+03,1.404e+00,2.200e+03
32,32,32,8.192e+03,9.204e-01,1.230e+04,1.382e+00,8.900e+03
48,48,48,1.843e+04,9.170e-01,2.766e+04,1.376e+00,2.010e+04
64,64,64,3.277e+04,9.179e-01,4.917e+04,1.377e+00,3.570e+04
80,80,80,5.120e+04,9.176e-01,7.682e+04,1.377e+00,5.580e+04
96,96,96,7.373e+04,9.170e-01,1.106e+05,1.376e+00,8.040e+04
112,112,112,1.004e+05,9.115e-01,1.505e+05,1.367e+00,1.101e+05
128,128,128,1.311e+05,9.102e-01,1.966e+05,1.365e+00,1.440e+05
144,144,144,1.659e+05,9.130e-01,2.488e+05,1.370e+00,1.817e+05
160,160,160,2.048e+05,9.106e-01,3.072e+05,1.366e+00,2.249e+05
176,176,176,2.478e+05,9.091e-01,3.717e+05,1.364e+00,2.726e+05
192,192,192,2.949e+05,9.099e-01,4.424e+05,1.365e+00,3.241e+05
208,208,208,3.461e+05,9.089e-01,5.192e+05,1.363e+00,3.808e+05
224,224,224,4.014e+05,9.059e-01,6.021e+05,1.359e+00,4.431e+05
240,240,240,4.608e+05,9.066e-01,6.912e+05,1.360e+00,5.083e+05
256,256,256,5.243e+05,9.057e-01,7.864e+05,1.359e+00,5.789e+05
272,272,272,5.919e+05,9.069e-01,8.878e+05,1.360e+00,6.526e+05
288,288,288,6.636e+05,9.064e-01,9.953e+05,1.360e+00,7.321e+05
304,304,304,7.393e+05,9.059e-01,1.109e+06,1.359e+00,8.161e+05
320,320,320,8.192e+05,9.053e-01,1.229e+06,1.358e+00,9.049e+05
336,336,336,9.032e+05,9.054e-01,1.355e+06,1.358e+00,9.975e+05
352,352,352,9.912e+05,9.056e-01,1.487e+06,1.358e+00,1.095e+06
368,368,368,1.083e+06,9.054e-01,1.625e+06,1.358e+00,1.197e+06
384,384,384,1.180e+06,9.066e-01,1.769e+06,1.360e+00,1.301e+06
400,400,400,1.280e+06,9.065e-01,1.920e+06,1.360e+00,1.412e+06
416,416,416,1.384e+06,9.063e-01,2.077e+06,1.360e+00,1.528e+06
432,432,432,1.493e+06,9.062e-01,2.240e+06,1.359e+00,1.648e+06
448,448,448,1.606e+06,9.049e-01,2.408e+06,1.357e+00,1.774e+06
464,464,464,1.722e+06,9.065e-01,2.584e+06,1.360e+00,1.900e+06
480,480,480,1.843e+06,9.057e-01,2.765e+06,1.359e+00,2.035e+06
496,496,496,1.968e+06,9.065e-01,2.952e+06,1.360e+00,2.171e+06
512,512,512,2.097e+06,9.061e-01,3.146e+06,1.359e+00,2.314e+06
528,528,528,2.230e+06,9.053e-01,3.345e+06,1.358e+00,2.464e+06
544,544,544,2.367e+06,9.051e-01,3.551e+06,1.358e+00,2.616e+06
560,560,560,2.509e+06,9.054e-01,3.763e+06,1.358e+00,2.771e+06
576,576,576,2.654e+06,9.056e-01,3.981e+06,1.358e+00,2.931e+06
592,592,592,2.804e+06,9.058e-01,4.206e+06,1.359e+00,3.095e+06
608,608,608,2.957e+06,9.050e-01,4.436e+06,1.357e+00,3.268e+06
624,624,624,3.115e+06,9.058e-01,4.673e+06,1.359e+00,3.439e+06
640,640,640,3.277e+06,9.050e-01,4.915e+06,1.357e+00,3.621e+06
656,656,656,3.443e+06,9.052e-01,5.164e+06,1.358e+00,3.803e+06
672,672,672,3.613e+06,9.052e-01,5.419e+06,1.358e+00,3.991e+06
688,688,688,3.787e+06,9.055e-01,5.680e+06,1.358e+00,4.182e+06
704,704,704,3.965e+06,9.050e-01,5.947e+06,1.358e+00,4.381e+06
720,720,720,4.147e+06,9.055e-01,6.221e+06,1.358e+00,4.580e+06
736,736,736,4.334e+06,9.050e-01,6.500e+06,1.358e+00,4.788e+06
752,752,752,4.524e+06,9.046e-01,6.786e+06,1.357e+00,5.001e+06
768,768,768,4.719e+06,9.050e-01,7.078e+06,1.358e+00,5.214e+06
784,784,784,4.917e+06,9.049e-01,7.376e+06,1.357e+00,5.434e+06
800,800,800,5.120e+06,9.052e-01,7.680e+06,1.358e+00,5.656e+06
816,816,816,5.327e+06,9.054e-01,7.990e+06,1.358e+00,5.883e+06
832,832,832,5.538e+06,9.051e-01,8.307e+06,1.358e+00,6.119e+06
848,848,848,5.753e+06,9.049e-01,8.629e+06,1.357e+00,6.357e+06
864,864,864,5.972e+06,9.049e-01,8.958e+06,1.357e+00,6.600e+06
880,880,880,6.195e+06,9.046e-01,9.293e+06,1.357e+00,6.849e+06
896,896,896,6.423e+06,9.049e-01,9.634e+06,1.357e+00,7.097e+06
912,912,912,6.654e+06,9.052e-01,9.981e+06,1.358e+00,7.351e+06
928,928,928,6.889e+06,9.045e-01,1.033e+07,1.357e+00,7.617e+06
944,944,944,7.129e+06,9.043e-01,1.069e+07,1.356e+00,7.884e+06
960,960,960,7.373e+06,9.051e-01,1.106e+07,1.358e+00,8.146e+06
976,976,976,7.621e+06,9.049e-01,1.143e+07,1.357e+00,8.422e+06
992,992,992,7.873e+06,9.051e-01,1.181e+07,1.358e+00,8.698e+06
1008,1008,1008,8.129e+06,9.048e-01,1.219e+07,1.357e+00,8.984e+06
